kepid,kepoi_name,koi_disposition,koi_score
5695396,K00283.03,CANDIDATE,
6964929,K02756.02,CANDIDATE,
2853828,K02896.02,FALSE POSITIVE,
7008149,K02918.02,FALSE POSITIVE,
3458919,K06337.01,FALSE POSITIVE,0.0000
3542573,K06338.01,FALSE POSITIVE,0.0000
3543270,K06339.01,FALSE POSITIVE,0.0000
3544678,K06340.01,FALSE POSITIVE,0.0000
3545626,K06341.01,CANDIDATE,
3547178,K06342.01,CANDIDATE,0.9840
3548622,K06343.01,CANDIDATE,0.0000
3556742,K06344.01,FALSE POSITIVE,0.0000
4917014,K06472.01,FALSE POSITIVE,0.0000
4931073,K06473.01,FALSE POSITIVE,0.0000
4932691,K06474.01,FALSE POSITIVE,0.0000
4939265,K06475.01,CANDIDATE,1.0000
4940201,K06476.01,FALSE POSITIVE,0.0000
4946680,K06477.01,FALSE POSITIVE,0.0000
4947726,K06478.01,FALSE POSITIVE,0.0000
4948863,K06479.01,FALSE POSITIVE,0.0000
8308516,K07880.01,CANDIDATE,0.1130
5529501,K06592.01,FALSE POSITIVE,0.0000
5529560,K06593.01,FALSE POSITIVE,0.0000
5530881,K06594.01,FALSE POSITIVE,0.0000
5534476,K06595.01,FALSE POSITIVE,0.0000
5534702,K06596.01,FALSE POSITIVE,0.0000
5535280,K06597.01,FALSE POSITIVE,0.0000
5552808,K06598.01,CANDIDATE,
5553624,K06599.01,FALSE POSITIVE,0.0000
5564082,K06600.01,CANDIDATE,
6543682,K06728.01,FALSE POSITIVE,0.0000
6545018,K06729.01,FALSE POSITIVE,0.0000
6548447,K06730.01,FALSE POSITIVE,0.0000
6551106,K06731.01,CANDIDATE,0.9980
6584167,K06732.01,FALSE POSITIVE,0.0000
6584278,K06733.01,CANDIDATE,0.8890
6590726,K06734.01,CANDIDATE,
6591789,K06735.01,FALSE POSITIVE,0.0000
6593363,K06736.01,FALSE POSITIVE,0.0000
7336754,K06861.01,FALSE POSITIVE,0.0000
7345335,K06862.01,CANDIDATE,
7350067,K06863.01,CONFIRMED,1.0000
7362534,K06864.01,FALSE POSITIVE,
7362632,K06865.01,FALSE POSITIVE,0.0000
7365447,K06866.01,FALSE POSITIVE,0.0000
7366036,K06867.01,FALSE POSITIVE,0.0000
7366065,K06868.01,FALSE POSITIVE,
8211521,K06992.01,FALSE POSITIVE,0.0570
8227086,K06993.01,CANDIDATE,0.9450
8227464,K06994.01,CANDIDATE,0.9940
8229048,K06995.01,FALSE POSITIVE,0.0000
8231877,K06996.01,FALSE POSITIVE,0.0000
8234477,K06997.01,FALSE POSITIVE,0.0000
8240109,K06998.01,FALSE POSITIVE,0.0020
8240861,K06999.01,FALSE POSITIVE,0.0000
9049010,K07127.01,FALSE POSITIVE,0.0000
9083503,K07128.01,FALSE POSITIVE,0.0000
9085039,K07129.01,CANDIDATE,
9093566,K07130.01,FALSE POSITIVE,0.0000
9098590,K07131.01,FALSE POSITIVE,0.6580
9098810,K07132.01,FALSE POSITIVE,0.0000
9099773,K07133.01,CANDIDATE,0.7420
9101208,K07134.01,FALSE POSITIVE,0.0000
9943009,K07258.01,CANDIDATE,0.9340
9944201,K07259.01,CANDIDATE,0.7050
9944421,K07260.01,FALSE POSITIVE,0.0000
9945280,K07261.01,FALSE POSITIVE,0.0000
9953736,K07262.01,FALSE POSITIVE,0.0000
9958053,K07263.01,FALSE POSITIVE,0.0000
9959093,K07264.01,CANDIDATE,0.2740
9963009,K07265.01,FALSE POSITIVE,0.0000
8545603,K07893.01,FALSE POSITIVE,0.0250
10976412,K07393.01,FALSE POSITIVE,
10979716,K07394.01,FALSE POSITIVE,0.0000
10982373,K07395.01,FALSE POSITIVE,0.0000
10987439,K07396.01,FALSE POSITIVE,0.0000
10989032,K07397.01,FALSE POSITIVE,0.0000
10991989,K07398.01,FALSE POSITIVE,0.0000
10992733,K07399.01,FALSE POSITIVE,0.0000
11019739,K07400.01,CANDIDATE,0.9430
12356746,K07525.01,FALSE POSITIVE,0.0000
12356914,K07526.01,FALSE POSITIVE,0.0000
12365000,K07527.01,FALSE POSITIVE,0.0000
12365015,K07528.01,FALSE POSITIVE,0.0000
12367017,K07529.01,FALSE POSITIVE,0.0000
12367310,K07530.01,FALSE POSITIVE,0.0000
12403968,K07531.01,FALSE POSITIVE,0.0000
12418662,K07532.01,FALSE POSITIVE,0.0000
12418816,K07533.01,FALSE POSITIVE,0.0000
8709688,K03019.02,CANDIDATE,0.9350
9959492,K03051.02,FALSE POSITIVE,0.0000
2716801,K03053.02,CANDIDATE,0.5530
3230805,K03068.02,CANDIDATE,1.0000
11810124,K03344.03,CANDIDATE,0.8140
9349757,K03348.02,CANDIDATE,0.9970
3219037,K03395.02,CANDIDATE,
9117416,K03425.03,CANDIDATE,0.8660
3558803,K06345.01,FALSE POSITIVE,0.0000
3634169,K06346.01,FALSE POSITIVE,
3644174,K06347.01,FALSE POSITIVE,0.0000
3655326,K06348.01,FALSE POSITIVE,0.0000
3656322,K06349.01,FALSE POSITIVE,0.0000
3656700,K06350.01,FALSE POSITIVE,0.0000
3659940,K06351.01,FALSE POSITIVE,0.0000
3663494,K06352.01,CANDIDATE,0.8800
4949027,K06480.01,FALSE POSITIVE,
4949214,K06481.01,FALSE POSITIVE,0.0000
4950341,K06482.01,FALSE POSITIVE,
4950557,K06483.01,FALSE POSITIVE,0.0000
4995716,K06484.01,CANDIDATE,
5000179,K06485.01,FALSE POSITIVE,0.0000
5017058,K06486.01,FALSE POSITIVE,0.0000
5018787,K06487.01,FALSE POSITIVE,0.0000
8345473,K07881.01,FALSE POSITIVE,0.0000
5597361,K06601.01,CANDIDATE,0.9680
5598639,K06602.01,FALSE POSITIVE,0.0000
5610698,K06603.01,FALSE POSITIVE,0.0040
5616489,K06604.01,FALSE POSITIVE,
5617510,K06605.01,CANDIDATE,
5621294,K06606.01,FALSE POSITIVE,0.0000
5621299,K06607.01,FALSE POSITIVE,0.0000
5622250,K06608.01,FALSE POSITIVE,0.0000
5632781,K06609.01,FALSE POSITIVE,0.0000
6594972,K06737.01,FALSE POSITIVE,0.0000
6595662,K06738.01,FALSE POSITIVE,0.0000
6603765,K06739.01,CANDIDATE,0.6460
6606282,K06740.01,FALSE POSITIVE,0.0000
6606669,K06741.01,FALSE POSITIVE,0.0000
6607610,K06742.01,FALSE POSITIVE,0.0000
6610219,K06743.01,FALSE POSITIVE,0.0000
6610433,K06744.01,FALSE POSITIVE,0.0000
7368103,K06869.01,FALSE POSITIVE,0.0000
7369523,K06870.01,FALSE POSITIVE,0.0000
7376982,K06871.01,FALSE POSITIVE,0.0000
7381580,K06872.01,CANDIDATE,
7381695,K06873.01,FALSE POSITIVE,0.0860
7385387,K06874.01,FALSE POSITIVE,0.0000
7385478,K06875.01,FALSE POSITIVE,0.0000
7421876,K06876.01,FALSE POSITIVE,0.0000
8243263,K07000.01,FALSE POSITIVE,0.0000
8244295,K07001.01,FALSE POSITIVE,0.0000
8248103,K07002.01,CANDIDATE,0.7800
8256882,K07003.01,CANDIDATE,0.9990
8262223,K07004.01,FALSE POSITIVE,0.0000
8265520,K07005.01,FALSE POSITIVE,
8265990,K07006.01,FALSE POSITIVE,
8283875,K07007.01,CANDIDATE,0.9370
9119405,K07135.01,FALSE POSITIVE,0.0000
9150870,K07136.01,CANDIDATE,
9156957,K07137.01,FALSE POSITIVE,
9159301,K07138.01,FALSE POSITIVE,0.0000
9163674,K07139.01,FALSE POSITIVE,0.0000
9164788,K07140.01,FALSE POSITIVE,
9172506,K07141.01,FALSE POSITIVE,0.0000
9179531,K07142.01,FALSE POSITIVE,0.0000
9963639,K07266.01,FALSE POSITIVE,
9965691,K07267.01,FALSE POSITIVE,0.0000
9971475,K07268.01,FALSE POSITIVE,0.0000
10000490,K07269.01,FALSE POSITIVE,0.0000
10002049,K07270.01,CANDIDATE,0.9980
10014702,K07271.01,FALSE POSITIVE,0.0000
10019854,K07272.01,CANDIDATE,0.7630
10020423,K07273.01,FALSE POSITIVE,0.0000
11027270,K07401.01,FALSE POSITIVE,
11027722,K07402.01,FALSE POSITIVE,0.0000
11029877,K07403.01,FALSE POSITIVE,0.0000
11068630,K07404.01,CANDIDATE,0.9100
11071207,K07405.01,FALSE POSITIVE,0.0000
11073223,K07406.01,FALSE POSITIVE,0.0000
11076279,K07407.01,FALSE POSITIVE,0.0000
11092783,K07408.01,CANDIDATE,1.0000
11124509,K07409.01,FALSE POSITIVE,0.0000
12454800,K07534.01,CANDIDATE,
12458817,K07535.01,CANDIDATE,
12470530,K07536.01,FALSE POSITIVE,0.0000
12504353,K07537.01,FALSE POSITIVE,
12506342,K07538.01,FALSE POSITIVE,0.0000
12519942,K07539.01,CANDIDATE,
12555616,K07540.01,CANDIDATE,0.3470
12557713,K07541.01,FALSE POSITIVE,0.0000
9730163,K02704.03,CONFIRMED,
2437112,K03461.02,FALSE POSITIVE,0.0000
8719324,K03716.02,FALSE POSITIVE,0.0000
5471690,K04006.02,FALSE POSITIVE,
7100673,K04032.05,CANDIDATE,0.7900
3937814,K04084.02,CANDIDATE,
3937814,K04084.03,CANDIDATE,0.4090
4548098,K04157.02,CANDIDATE,0.9960
5078025,K04211.02,FALSE POSITIVE,0.0000
3733638,K06353.01,CANDIDATE,0.9680
3746248,K06354.01,FALSE POSITIVE,
3748855,K06355.01,CANDIDATE,1.0000
3748855,K06355.02,CANDIDATE,
3757588,K06356.01,FALSE POSITIVE,0.0000
3764411,K06357.01,FALSE POSITIVE,
3765692,K06358.01,CANDIDATE,0.1840
3766353,K06359.01,FALSE POSITIVE,0.0000
5019567,K06488.01,FALSE POSITIVE,
5021432,K06489.01,CANDIDATE,
5021732,K06490.01,FALSE POSITIVE,0.0000
5022440,K06491.01,FALSE POSITIVE,0.0000
5022900,K06492.01,FALSE POSITIVE,0.0000
5024126,K06493.01,FALSE POSITIVE,0.0000
5024268,K06494.01,FALSE POSITIVE,
5024372,K06495.01,FALSE POSITIVE,
5633259,K06610.01,CANDIDATE,
5647638,K06611.01,FALSE POSITIVE,0.0000
5653126,K06612.01,FALSE POSITIVE,0.0000
5686974,K06613.01,FALSE POSITIVE,0.0000
5696909,K06614.01,FALSE POSITIVE,0.0000
5697628,K06615.01,FALSE POSITIVE,
5700330,K06616.01,FALSE POSITIVE,0.0000
5702770,K06617.01,CANDIDATE,0.8520
6614748,K06745.01,CANDIDATE,
6628926,K06746.01,CANDIDATE,1.0000
6629156,K06747.01,FALSE POSITIVE,0.0000
6629588,K06748.01,FALSE POSITIVE,0.0000
6636020,K06749.01,FALSE POSITIVE,
6664842,K06750.01,CANDIDATE,0.7880
6665064,K06751.01,CANDIDATE,0.2670
6670610,K06752.01,CANDIDATE,1.0000
7431665,K06877.01,FALSE POSITIVE,0.0350
7447895,K06878.01,CANDIDATE,1.0000
7455553,K06879.01,FALSE POSITIVE,0.0000
7456521,K06880.01,FALSE POSITIVE,0.0000
7461314,K06881.01,FALSE POSITIVE,0.0000
7461521,K06882.01,CANDIDATE,1.0000
7499571,K06883.01,FALSE POSITIVE,
7537660,K06884.01,CANDIDATE,
7541502,K06885.01,FALSE POSITIVE,0.0000
8285254,K07008.01,FALSE POSITIVE,0.0000
8285970,K07009.01,FALSE POSITIVE,0.0000
8288719,K07010.01,FALSE POSITIVE,0.0000
8294484,K07011.01,FALSE POSITIVE,0.0000
8296467,K07012.01,FALSE POSITIVE,0.0000
8301013,K07013.01,FALSE POSITIVE,0.0000
8302455,K07014.01,FALSE POSITIVE,0.0000
8302473,K07015.01,FALSE POSITIVE,0.0000
8311864,K07016.01,CONFIRMED,0.7710
9181340,K07143.01,FALSE POSITIVE,0.0000
9203154,K07144.01,CANDIDATE,1.0000
9205993,K07145.01,FALSE POSITIVE,0.0000
9207508,K07146.01,FALSE POSITIVE,0.0000
9210828,K07147.01,FALSE POSITIVE,0.0000
9221627,K07148.01,CANDIDATE,1.0000
9236858,K07149.01,FALSE POSITIVE,0.0000
9243795,K07150.01,FALSE POSITIVE,0.0000
9266285,K07151.01,FALSE POSITIVE,0.0000
10026136,K07274.01,FALSE POSITIVE,0.0000
10026457,K07275.01,FALSE POSITIVE,0.0000
10031409,K07276.01,FALSE POSITIVE,0.0000
10031526,K07277.01,FALSE POSITIVE,0.0000
10031808,K07278.01,FALSE POSITIVE,0.0000
10053138,K07279.01,CANDIDATE,0.7690
10063044,K07280.01,FALSE POSITIVE,0.0000
10066755,K07281.01,CANDIDATE,
10070479,K07282.01,CANDIDATE,
11134079,K07410.01,FALSE POSITIVE,0.4510
11137061,K07411.01,FALSE POSITIVE,0.6700
11144439,K07412.01,FALSE POSITIVE,0.0000
7119481,K00566.02,CANDIDATE,0.7000
11147276,K07413.01,FALSE POSITIVE,0.0000
11154043,K07414.01,FALSE POSITIVE,0.0000
11182260,K07415.01,CANDIDATE,0.0000
11187972,K07416.01,CANDIDATE,0.3540
4548011,K04288.03,FALSE POSITIVE,
2852941,K04298.02,FALSE POSITIVE,
8773015,K04301.02,CANDIDATE,0.9780
9883606,K04383.02,CANDIDATE,0.8830
9597729,K04417.02,FALSE POSITIVE,0.1310
9836563,K04421.02,CANDIDATE,0.9670
6508221,K00416.04,CANDIDATE,
9100953,K04500.03,CANDIDATE,0.9780
3830820,K06360.01,FALSE POSITIVE,0.0000
3831523,K06361.01,FALSE POSITIVE,0.7750
3834364,K06362.01,FALSE POSITIVE,0.0000
3836413,K06363.01,FALSE POSITIVE,0.0000
3836439,K06364.01,FALSE POSITIVE,0.0000
3838004,K06365.01,FALSE POSITIVE,0.0000
3851134,K06366.01,FALSE POSITIVE,0.0000
3851193,K06367.01,FALSE POSITIVE,0.0010
9595956,K07604.01,FALSE POSITIVE,
9655792,K07605.01,FALSE POSITIVE,
9970396,K07606.01,FALSE POSITIVE,
10079420,K07607.01,CANDIDATE,
10253638,K07608.01,FALSE POSITIVE,0.0000
10267121,K07609.01,FALSE POSITIVE,0.0000
10341777,K07610.01,FALSE POSITIVE,0.0000
10407271,K07611.01,FALSE POSITIVE,0.0000
10471167,K07612.01,FALSE POSITIVE,0.0000
10471174,K07613.01,FALSE POSITIVE,0.0000
10471345,K07614.01,FALSE POSITIVE,0.0000
11296798,K07615.01,FALSE POSITIVE,
11463950,K07616.01,FALSE POSITIVE,0.0000
11559304,K07617.01,CANDIDATE,
11621897,K07618.01,FALSE POSITIVE,0.0000
12253534,K07619.01,FALSE POSITIVE,
12304202,K07620.01,FALSE POSITIVE,
4735826,K03184.03,CANDIDATE,1.0000
9291039,K03230.02,FALSE POSITIVE,0.0000
10155321,K04422.02,FALSE POSITIVE,
5003670,K04524.03,CANDIDATE,0.9890
4953173,K04676.02,FALSE POSITIVE,0.0000
8973285,K04782.02,CANDIDATE,0.8050
2861126,K04957.02,CANDIDATE,0.9970
6363560,K05270.02,FALSE POSITIVE,0.0000
7539174,K05397.02,FALSE POSITIVE,
7935997,K05447.02,CONFIRMED,0.0000
8105398,K05475.02,CANDIDATE,0.9810
10535708,K05801.02,FALSE POSITIVE,0.0000
11453930,K05900.02,FALSE POSITIVE,
4737267,K06117.01,FALSE POSITIVE,0.0000
5955321,K06140.01,FALSE POSITIVE,0.0000
6182093,K06143.02,FALSE POSITIVE,
4758350,K06447.02,CANDIDATE,
4862625,K06464.03,CANDIDATE,0.0000
10621666,K01636.02,FALSE POSITIVE,
5211470,K06541.02,FALSE POSITIVE,0.0000
6665064,K06751.02,FALSE POSITIVE,0.0000
3123418,K07542.01,FALSE POSITIVE,
3458687,K07543.01,FALSE POSITIVE,0.0000
3749508,K07544.01,FALSE POSITIVE,0.0000
3955867,K07545.01,FALSE POSITIVE,0.0000
3965201,K07546.01,CANDIDATE,
4074294,K07547.01,FALSE POSITIVE,0.0000
4380560,K07548.01,FALSE POSITIVE,0.0000
4384652,K07549.01,FALSE POSITIVE,
7697568,K01829.02,FALSE POSITIVE,
4483235,K07550.01,FALSE POSITIVE,0.0000
4662363,K07551.01,FALSE POSITIVE,
4680745,K07552.01,FALSE POSITIVE,
4851195,K07553.01,FALSE POSITIVE,
4862924,K07554.01,CANDIDATE,
5024414,K07555.01,FALSE POSITIVE,0.0000
5177065,K07556.01,FALSE POSITIVE,
5268955,K07557.01,FALSE POSITIVE,0.0000
5271090,K07558.01,CANDIDATE,
5444276,K07559.01,CANDIDATE,
5598645,K07560.01,FALSE POSITIVE,0.0000
5696518,K07561.01,FALSE POSITIVE,
5878506,K07562.01,CANDIDATE,
5908086,K07563.01,FALSE POSITIVE,0.0000
6307243,K07564.01,FALSE POSITIVE,
6350522,K07565.01,FALSE POSITIVE,
6385302,K07566.01,FALSE POSITIVE,
6443274,K07567.01,CANDIDATE,
6508734,K07568.01,FALSE POSITIVE,
6527050,K07569.01,FALSE POSITIVE,
5602588,K02369.03,CANDIDATE,0.9680
6590362,K07570.01,FALSE POSITIVE,0.0000
6628740,K07571.01,FALSE POSITIVE,0.0000
6876575,K07572.01,CANDIDATE,
7031126,K07573.01,FALSE POSITIVE,0.0000
7031208,K07574.01,FALSE POSITIVE,0.0000
7031742,K07575.01,FALSE POSITIVE,0.0000
7032568,K07576.01,FALSE POSITIVE,0.0000
7032687,K07577.01,FALSE POSITIVE,0.0000
7115384,K07578.01,FALSE POSITIVE,
7116282,K07579.01,FALSE POSITIVE,0.0000
7116859,K07580.01,FALSE POSITIVE,0.0000
7133286,K07581.01,FALSE POSITIVE,0.0000
7186259,K07582.01,FALSE POSITIVE,
7214090,K07583.01,FALSE POSITIVE,0.0000
7281694,K07584.01,FALSE POSITIVE,0.0000
7362450,K07585.01,FALSE POSITIVE,0.0000
8007262,K07586.01,FALSE POSITIVE,
8096395,K07587.01,CANDIDATE,0.8970
8106973,K07588.01,FALSE POSITIVE,
8168509,K07589.01,CANDIDATE,
10397751,K02859.05,CANDIDATE,0.8570
8258103,K07590.01,FALSE POSITIVE,
8297319,K07591.01,CANDIDATE,
8423344,K07592.01,CANDIDATE,
8444868,K07593.01,CANDIDATE,
8579684,K07594.01,FALSE POSITIVE,
8649876,K07595.01,FALSE POSITIVE,0.0000
8682094,K07596.01,CANDIDATE,
8846809,K07597.01,FALSE POSITIVE,
8868686,K07598.01,FALSE POSITIVE,0.0000
9025662,K07599.01,FALSE POSITIVE,
8572936,K02459.01,FALSE POSITIVE,0.0000
9837578,K02937.01,FALSE POSITIVE,0.0000
7821010,K02938.01,FALSE POSITIVE,0.0000
5473556,K02939.01,FALSE POSITIVE,0.0000
6504534,K03152.01,FALSE POSITIVE,0.0000
6307062,K03153.01,FALSE POSITIVE,0.0000
5652983,K00371.02,FALSE POSITIVE,
9092897,K07600.01,FALSE POSITIVE,
9246715,K07601.01,FALSE POSITIVE,0.0000
9292130,K07602.01,FALSE POSITIVE,
9541144,K07603.01,FALSE POSITIVE,
8677057,K07903.01,CANDIDATE,0.9670
8702537,K07905.01,CANDIDATE,0.9240
8757213,K07911.01,FALSE POSITIVE,0.0780
8880003,K07914.01,FALSE POSITIVE,0.0000
8953296,K07916.01,FALSE POSITIVE,0.0000
8749844,K07909.01,FALSE POSITIVE,0.2310
8962007,K07917.01,FALSE POSITIVE,0.0020
8703491,K07906.01,FALSE POSITIVE,0.0000
9043947,K07920.01,CANDIDATE,0.8690
9079587,K07921.01,FALSE POSITIVE,0.0000
8703506,K07907.01,FALSE POSITIVE,0.0190
8590776,K07900.01,FALSE POSITIVE,0.0340
8761550,K07912.01,FALSE POSITIVE,0.0100
8686761,K07904.01,FALSE POSITIVE,0.0000
8873450,K07913.01,CONFIRMED,0.0000
8880317,K07915.01,CANDIDATE,0.3240
8750503,K07910.01,FALSE POSITIVE,0.0740
8639155,K07902.01,FALSE POSITIVE,0.0000
9021047,K07919.01,FALSE POSITIVE,0.0000
8587439,K07899.01,FALSE POSITIVE,0.0020
8712863,K07908.01,FALSE POSITIVE,0.1680
9079915,K07922.01,FALSE POSITIVE,0.0070
10208894,K08199.01,FALSE POSITIVE,0.0000
10214873,K08200.01,FALSE POSITIVE,0.0000
10253977,K08201.01,CANDIDATE,0.2160
10268714,K08202.01,FALSE POSITIVE,0.1410
10281311,K08203.01,FALSE POSITIVE,0.0370
10341876,K08204.01,FALSE POSITIVE,0.0000
10351947,K08205.01,CANDIDATE,0.3250
10160922,K07990.01,CANDIDATE,0.7890
10198225,K07991.01,CANDIDATE,0.9890
10214341,K07992.01,CANDIDATE,0.1260
10219288,K07993.01,FALSE POSITIVE,0.0000
10226343,K07994.01,FALSE POSITIVE,0.0000
10263598,K07995.01,FALSE POSITIVE,0.0880
10266860,K07996.01,FALSE POSITIVE,0.0000
4763020,K08097.01,FALSE POSITIVE,0.0170
5128966,K08098.01,FALSE POSITIVE,0.0000
5288744,K08099.01,FALSE POSITIVE,0.0570
5305225,K08100.01,FALSE POSITIVE,0.0000
5598216,K08101.01,FALSE POSITIVE,0.0000
5637036,K08102.01,FALSE POSITIVE,0.1570
5647008,K08103.01,FALSE POSITIVE,0.4930
10385708,K08206.01,FALSE POSITIVE,0.0000
10404545,K08207.01,FALSE POSITIVE,0.0000
10425070,K08208.01,FALSE POSITIVE,0.0030
10425070,K08208.02,FALSE POSITIVE,0.0000
10461045,K08209.01,FALSE POSITIVE,0.0880
10493253,K08210.01,FALSE POSITIVE,0.1680
10515564,K08211.01,CANDIDATE,0.2660
10321927,K07997.01,FALSE POSITIVE,0.1030
10321972,K07998.01,CANDIDATE,0.6920
10322797,K07999.01,FALSE POSITIVE,0.0000
10331279,K08000.01,CANDIDATE,0.9750
10338529,K08002.01,FALSE POSITIVE,0.0870
10340212,K08003.01,FALSE POSITIVE,0.0000
10383729,K08004.01,FALSE POSITIVE,0.0000
5709226,K08104.01,FALSE POSITIVE,0.0500
5775090,K08105.01,FALSE POSITIVE,0.0210
5791705,K08106.01,FALSE POSITIVE,0.2170
5802205,K08107.01,CANDIDATE,0.3810
5812648,K08108.01,FALSE POSITIVE,0.0800
5858919,K08109.01,CANDIDATE,0.2240
5872139,K08110.01,FALSE POSITIVE,0.0430
10519701,K08212.01,FALSE POSITIVE,0.0790
10664150,K08213.01,FALSE POSITIVE,0.1290
10735575,K08214.01,FALSE POSITIVE,0.0000
10753394,K08215.01,FALSE POSITIVE,0.0100
10875937,K08216.01,FALSE POSITIVE,0.0000
10907307,K08217.01,CANDIDATE,0.0000
11087662,K08218.01,FALSE POSITIVE,0.0830
10389280,K08005.01,FALSE POSITIVE,0.0750
10397315,K08006.01,FALSE POSITIVE,0.0000
10403228,K08007.01,CANDIDATE,0.8040
10405224,K08008.01,FALSE POSITIVE,0.0000
10405482,K08009.01,FALSE POSITIVE,0.0000
10405546,K08010.01,FALSE POSITIVE,0.0000
10407191,K08011.01,CANDIDATE,1.0000
5955197,K08111.01,CANDIDATE,0.2230
5955427,K08112.01,FALSE POSITIVE,0.0000
5956977,K08113.01,FALSE POSITIVE,0.1080
6043574,K08114.01,FALSE POSITIVE,0.1020
6049470,K08115.01,FALSE POSITIVE,0.0480
6105359,K08116.01,FALSE POSITIVE,0.2530
6114140,K08117.01,CANDIDATE,0.0000
11099109,K08219.01,FALSE POSITIVE,0.0000
11124353,K08220.01,FALSE POSITIVE,0.1630
11338091,K08221.01,CANDIDATE,0.0920
11400356,K08222.01,FALSE POSITIVE,0.1120
11446424,K08223.01,CANDIDATE,0.5220
11449696,K08224.01,FALSE POSITIVE,0.0270
11456839,K08225.01,FALSE POSITIVE,0.0000
10452252,K08012.01,CANDIDATE,0.9890
10462462,K08013.01,FALSE POSITIVE,0.0000
10470882,K08014.01,FALSE POSITIVE,0.0000
10470993,K08015.01,FALSE POSITIVE,0.0000
10471005,K08016.01,FALSE POSITIVE,0.0000
10471055,K08017.01,FALSE POSITIVE,0.0000
10471204,K08018.01,FALSE POSITIVE,0.0000
6119605,K08118.01,FALSE POSITIVE,0.1330
6230649,K08119.01,FALSE POSITIVE,0.0010
6286633,K08120.01,FALSE POSITIVE,0.0000
6451125,K08121.01,FALSE POSITIVE,0.0000
6507334,K08122.01,CANDIDATE,0.7310
6516529,K08123.01,FALSE POSITIVE,0.0020
6521526,K08124.01,FALSE POSITIVE,0.0120
11501492,K08226.01,FALSE POSITIVE,0.0000
11558217,K08227.01,FALSE POSITIVE,0.2230
11649292,K08228.01,FALSE POSITIVE,0.0150
11760931,K08229.01,FALSE POSITIVE,0.0960
11854061,K08230.01,FALSE POSITIVE,0.0010
11868122,K08231.01,FALSE POSITIVE,0.0000
11872364,K08232.01,CANDIDATE,0.4920
10471243,K08019.01,FALSE POSITIVE,0.0000
10471296,K08020.01,FALSE POSITIVE,0.0000
10535886,K08021.01,FALSE POSITIVE,0.0000
10535897,K08022.01,FALSE POSITIVE,0.0000
10535926,K08023.01,FALSE POSITIVE,0.0000
10535991,K08024.01,FALSE POSITIVE,0.0000
10536177,K08025.01,FALSE POSITIVE,0.0000
6600492,K08125.01,FALSE POSITIVE,0.0270
6685403,K08126.01,FALSE POSITIVE,0.0010
6846544,K08127.01,FALSE POSITIVE,0.0400
6848529,K08128.01,FALSE POSITIVE,0.0110
6887321,K08129.01,FALSE POSITIVE,0.0000
6953281,K08130.01,FALSE POSITIVE,0.0000
7020168,K08131.01,FALSE POSITIVE,0.2590
12012872,K08233.01,FALSE POSITIVE,0.0090
12069319,K08234.01,FALSE POSITIVE,0.0000
12121118,K08235.01,FALSE POSITIVE,0.0050
12252732,K08236.01,FALSE POSITIVE,0.0080
12554051,K08237.01,FALSE POSITIVE,0.1000
12554485,K08238.01,CANDIDATE,0.4440
12555140,K08239.01,FALSE POSITIVE,0.0000
10536241,K08026.01,CANDIDATE,0.9180
10614845,K08027.01,FALSE POSITIVE,0.0000
10616829,K08028.01,FALSE POSITIVE,0.0000
10686909,K08029.01,FALSE POSITIVE,0.0000
10730250,K08030.01,FALSE POSITIVE,0.0000
10790401,K08031.01,CANDIDATE,0.3710
10801951,K08032.01,FALSE POSITIVE,0.0000
7049771,K08132.01,FALSE POSITIVE,0.2200
7053328,K08133.01,FALSE POSITIVE,0.0000
7106437,K08134.01,FALSE POSITIVE,0.0150
7117050,K08135.01,FALSE POSITIVE,0.1140
7185710,K08136.01,FALSE POSITIVE,0.2810
7282872,K08137.01,FALSE POSITIVE,0.0050
7340624,K08138.01,FALSE POSITIVE,0.0300
12647110,K08240.01,FALSE POSITIVE,0.2080
12647757,K08241.01,CANDIDATE,0.2510
3629119,K08242.01,CANDIDATE,0.1750
3662635,K08243.01,FALSE POSITIVE,0.0000
3734501,K08244.01,FALSE POSITIVE,0.2620
4169315,K08245.01,FALSE POSITIVE,0.0000
4446859,K08246.01,CANDIDATE,0.2280
9084569,K07923.01,CANDIDATE,0.7500
9087580,K07924.01,CANDIDATE,0.9810
9099607,K07925.01,CANDIDATE,0.9530
10844823,K08033.01,CANDIDATE,0.3230
10862284,K08034.01,FALSE POSITIVE,0.0070
10862759,K08035.01,CANDIDATE,0.8460
10877024,K08036.01,FALSE POSITIVE,0.0000
10920281,K08037.01,CANDIDATE,1.0000
10920420,K08038.01,FALSE POSITIVE,0.0000
11032748,K08039.01,CANDIDATE,0.7980
7622473,K08139.01,FALSE POSITIVE,0.0000
7662744,K08140.01,FALSE POSITIVE,0.0040
7686191,K08141.01,FALSE POSITIVE,0.0000
7690521,K08142.01,FALSE POSITIVE,0.2470
7747835,K08143.01,FALSE POSITIVE,0.0000
7762886,K08144.01,FALSE POSITIVE,0.0710
7811537,K08145.01,FALSE POSITIVE,0.2020
4566999,K08247.01,FALSE POSITIVE,0.1320
4569942,K08248.01,FALSE POSITIVE,0.1590
4572728,K08249.01,CANDIDATE,0.3630
4772095,K08250.01,FALSE POSITIVE,0.1100
4847801,K08251.01,FALSE POSITIVE,0.0000
5026023,K08252.01,FALSE POSITIVE,0.0000
5098334,K08253.01,CANDIDATE,0.0670
